scenario,period,mean_theta,attention_share,offline_social_capital,mean_fitness,subjective_satisfaction,entropy
I1_endogenous_ai_transition,40,0.9544852254491292,0.9544852254491292,0.04551477455087083,0.7988728277801279,0.8318034406265385,0.20626131631167835
I1_endogenous_ai_transition,41,0.9549982012061483,0.9549982012061483,0.04500179879385169,0.7982197938311117,0.8330691952319179,0.1997524167888069
I1_endogenous_ai_transition,42,0.9554394369905796,0.9554394369905796,0.04456056300942035,0.7976584222929628,0.8341631259146252,0.19387828908925345
I1_endogenous_ai_transition,43,0.9558189036753579,0.9558189036753579,0.044181096324642066,0.7971758931052194,0.8351078940071396,0.18861604358838896
I1_endogenous_ai_transition,44,0.9561451882326202,0.9561451882326202,0.04385481176737982,0.7967611850890589,0.8359233044935922,0.18393418747343765
I1_endogenous_ai_transition,45,0.9564256878324116,0.9564256878324116,0.04357431216758845,0.796404818822315,0.8366266380269425,0.17979516639271484
I1_endogenous_ai_transition,46,0.9566667758564357,0.9566667758564357,0.04333322414356433,0.796098637923227,0.837232951089289,0.17615759902505768
I1_endogenous_ai_transition,47,0.9568739441107443,0.9568739441107443,0.043126055889255666,0.7958356225789941,0.8377553453666851,0.1729781704129648
I1_endogenous_ai_transition,48,0.9570519248372592,0.9570519248372592,0.042948075162740795,0.7956097302213673,0.8382052081567302,0.1702131785529903
I1_endogenous_ai_transition,49,0.9572047955439694,0.9572047955439694,0.04279520445603058,0.7954157591296034,0.8385924259961055,0.16781974912741324
I1_endogenous_ai_transition,50,0.9573360691880323,0.9573360691880323,0.04266393081196773,0.7952492314597069,0.8389255738305641,0.1657567470529431
I1_endogenous_ai_transition,51,0.9574487718423965,0.9574487718423965,0.04255122815760348,0.7951062927853578,0.8392120820441715,0.16398542190211216
I1_endogenous_ai_transition,52,0.9575455096421485,0.9575455096421485,0.04245449035785154,0.7949836257145027,0.8394583835765633,0.16246982816150152
I1_endogenous_ai_transition,53,0.9576285265297959,0.9576285265297959,0.04237147347020409,0.7948783755368773,0.8396700432236693,0.16117706156919476
I1_endogenous_ai_transition,54,0.9576997540888865,0.9576997540888865,0.04230024591111348,0.7947880861787484,0.839851871061881,0.16007735026047257
I1_endogenous_ai_transition,55,0.9577608545640686,0.9577608545640686,0.042239145435931436,0.7947106450056848,0.8400080217722518,0.1591440350382338
I1_endogenous_ai_transition,56,0.9578132580058244,0.9578132580058244,0.0421867419941756,0.7946442352332894,0.8401420814787207,0.15835346771623793
I1_endogenous_ai_transition,57,0.9578581943438734,0.9578581943438734,0.042141805656126574,0.7945872948883044,0.8402571435576045,0.15768485106434724
I1_endogenous_ai_transition,58,0.9578967210799859,0.9578967210799859,0.04210327892001409,0.7945384814153422,0.8403558747276334,0.15712003912106182
I1_endogenous_ai_transition,59,0.9579297471949435,0.9579297471949435,0.042070252805056496,0.7944966411531781,0.8404405725920576,0.15664331288077085
I1_endogenous_ai_transition,60,0.9579580537826381,0.9579580537826381,0.0420419462173619,0.794460783013467,0.8405132156774499,0.1562411435678743
I1_endogenous_ai_transition,61,0.9579823118544123,0.9579823118544123,0.042017688145587706,0.7944300557873449,0.8405755068978087,0.1559019535612036
I1_endogenous_ai_transition,62,0.9580030976967835,0.9580030976967835,0.04199690230321651,0.7944037285844352,0.8406289112671678,0.15561588315849248
I1_endogenous_ai_transition,63,0.9580209061141011,0.9580209061141011,0.04197909388589893,0.7943811739765161,0.8406746885886386,0.1553745695295367
I1_endogenous_ai_transition,64,0.9580361618431632,0.9580361618431632,0.0419638381568368,0.7943618534762974,0.8407139217620782,0.15517094234853096
I1_endogenous_ai_transition,65,0.9580492293883535,0.9580492293883535,0.04195077061164654,0.7943453050318878,0.8407475412757077,0.15499903881342472
I1_endogenous_ai_transition,66,0.9580604214925458,0.9580604214925458,0.04193957850745422,0.7943311322607791,0.8407763463783469,0.15485383919046367
I1_endogenous_ai_transition,67,0.9580700064301624,0.9580700064301624,0.04192999356983762,0.7943189951845601,0.8408010233677745,0.1547311227695752
I1_endogenous_ai_transition,68,0.9580782142837433,0.9580782142837433,0.04192178571625671,0.7943086022579008,0.8408221613764372,0.1546273432194377
I1_endogenous_ai_transition,69,0.9580852423436652,0.9580852423436652,0.04191475765633479,0.7942997035133362,0.8408402659876364,0.15453952176843658
I1_endogenous_ai_transition,70,0.9580912597518134,0.9580912597518134,0.04190874024818658,0.794292084667616,0.8408557709728652,0.1544651563509386
I1_endogenous_ai_transition,71,0.9580964114936564,0.9580964114936564,0.04190358850634357,0.7942855620563762,0.8408690484035268,0.15440214477619796
I1_endogenous_ai_transition,72,0.9581008218289996,0.9581008218289996,0.04189917817100042,0.7942799782820705,0.840880417357368,0.15434872003235336
I1_endogenous_ai_transition,73,0.9581045972393976,0.9581045972393976,0.04189540276060244,0.7942751984758364,0.8408901514110761,0.15430339597519016
I1_endogenous_ai_transition,74,0.958107828959547,0.958107828959547,0.04189217104045295,0.7942711070876042,0.8408984850851995,0.15426492182980878
I1_endogenous_ai_transition,75,0.9581105951507544,0.9581105951507544,0.04188940484924564,0.7942676051305405,0.8409056193854381,0.15423224412536107
I1_endogenous_ai_transition,76,0.9581129627665808,0.9581129627665808,0.041887037233419244,0.7942646078161243,0.840911726565058,0.15420447487127859
I1_endogenous_ai_transition,77,0.9581149891538517,0.9581149891538517,0.04188501084614826,0.794262042524962,0.8409169542163593,0.15418086495817357
I1_endogenous_ai_transition,78,0.9581167234262414,0.9581167234262414,0.041883276573758565,0.7942598470660729,0.8409214287844984,0.15416078192317875
I1_endogenous_ai_transition,79,0.958118207642473,0.958118207642473,0.04188179235752698,0.7942579681839491,0.8409252585842489,0.15414369135647815
I1_endogenous_ai_transition,80,0.9581194778167198,0.9581194778167198,0.0418805221832802,0.7942563602783735,0.8409285363892443,0.15412914134362382
